,id,shop_id,item_category_id,month_0,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,month_13,month_14,month_15,month_16,month_17,month_18,month_19,month_20,month_21,month_22,month_23,month_24,month_25,month_26,month_27,month_28,month_29,month_30,month_31,month_32,month_33
91,"(2, 15)",2,15,6.0,2.0,1.0,4.0,1.0,2.0,6.0,5.0,10.0,2.0,5.0,5.0,2.0,8.0,5.0,1.0,4.0,1.0,0.0,0.0,1.0,4.0,2.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0
92,"(2, 19)",2,19,114.0,70.0,154.0,112.0,96.0,184.0,138.0,197.0,257.0,191.0,140.0,281.0,211.0,169.0,132.0,115.0,132.0,124.0,124.0,141.0,100.0,108.0,126.0,295.0,122.0,87.0,67.0,43.0,59.0,81.0,104.0,121.0,111.0,70.0
93,"(2, 21)",2,21,50.0,17.0,38.0,24.0,29.0,25.0,25.0,22.0,15.0,6.0,13.0,16.0,8.0,10.0,19.0,14.0,13.0,10.0,17.0,9.0,8.0,5.0,10.0,16.0,10.0,8.0,7.0,3.0,6.0,4.0,6.0,4.0,0.0,2.0
94,"(2, 22)",2,22,32.0,8.0,9.0,4.0,5.0,10.0,10.0,12.0,16.0,8.0,7.0,20.0,12.0,7.0,10.0,5.0,5.0,14.0,11.0,13.0,9.0,4.0,7.0,19.0,10.0,12.0,7.0,4.0,10.0,5.0,10.0,9.0,20.0,9.0
95,"(2, 23)",2,23,35.0,37.0,47.0,53.0,46.0,70.0,82.0,106.0,143.0,108.0,87.0,146.0,133.0,108.0,114.0,86.0,109.0,77.0,99.0,114.0,77.0,77.0,74.0,210.0,110.0,47.0,44.0,33.0,38.0,70.0,82.0,130.0,68.0,60.0
96,"(2, 25)",2,25,9.0,0.0,5.0,6.0,26.0,20.0,8.0,10.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,6.0,6.0,1.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,0.0,2.0,25.0,15.0,9.0,9.0,6.0,8.0,9.0
97,"(2, 28)",2,28,37.0,24.0,61.0,36.0,23.0,39.0,55.0,46.0,42.0,76.0,85.0,38.0,23.0,26.0,43.0,41.0,82.0,80.0,53.0,61.0,90.0,28.0,136.0,118.0,92.0,45.0,70.0,29.0,101.0,31.0,33.0,39.0,25.0,54.0
98,"(2, 29)",2,29,3.0,5.0,13.0,2.0,3.0,10.0,6.0,9.0,23.0,5.0,46.0,6.0,3.0,1.0,7.0,22.0,35.0,14.0,4.0,1.0,20.0,4.0,25.0,12.0,3.0,6.0,2.0,4.0,23.0,3.0,4.0,1.0,6.0,5.0
99,"(2, 30)",2,30,223.0,115.0,186.0,132.0,100.0,139.0,155.0,177.0,182.0,149.0,128.0,152.0,129.0,132.0,137.0,117.0,134.0,204.0,141.0,157.0,92.0,198.0,110.0,167.0,111.0,112.0,126.0,233.0,127.0,113.0,86.0,158.0,92.0,88.0
100,"(2, 33)",2,33,2.0,2.0,1.0,2.0,5.0,11.0,8.0,6.0,4.0,5.0,6.0,6.0,3.0,5.0,8.0,5.0,5.0,10.0,4.0,4.0,4.0,0.0,2.0,2.0,1.0,5.0,4.0,2.0,5.0,4.0,8.0,8.0,1.0,1.0
101,"(2, 35)",2,35,1.0,1.0,3.0,6.0,6.0,9.0,4.0,9.0,8.0,1.0,5.0,9.0,8.0,19.0,22.0,18.0,6.0,15.0,8.0,15.0,11.0,16.0,23.0,23.0,11.0,7.0,6.0,7.0,13.0,9.0,6.0,9.0,9.0,5.0
102,"(2, 37)",2,37,52.0,21.0,15.0,17.0,17.0,26.0,21.0,26.0,24.0,29.0,42.0,55.0,44.0,25.0,18.0,37.0,38.0,31.0,12.0,27.0,22.0,23.0,15.0,32.0,28.0,19.0,47.0,45.0,13.0,53.0,29.0,38.0,40.0,49.0
103,"(2, 38)",2,38,17.0,13.0,7.0,15.0,13.0,11.0,5.0,18.0,16.0,8.0,10.0,15.0,19.0,11.0,8.0,9.0,5.0,10.0,9.0,4.0,11.0,16.0,16.0,28.0,8.0,29.0,7.0,19.0,4.0,15.0,10.0,16.0,24.0,7.0
104,"(2, 40)",2,40,175.0,40.0,68.0,45.0,60.0,84.0,92.0,63.0,56.0,44.0,49.0,93.0,76.0,72.0,84.0,90.0,76.0,78.0,76.0,52.0,38.0,60.0,43.0,88.0,57.0,68.0,68.0,83.0,58.0,59.0,68.0,83.0,46.0,74.0
105,"(2, 41)",2,41,4.0,4.0,2.0,2.0,6.0,4.0,4.0,3.0,3.0,7.0,6.0,5.0,3.0,2.0,2.0,5.0,3.0,1.0,2.0,7.0,2.0,6.0,4.0,4.0,3.0,9.0,2.0,6.0,1.0,8.0,4.0,0.0,3.0,1.0
106,"(2, 43)",2,43,17.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
107,"(2, 45)",2,45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,"(2, 49)",2,49,8.0,5.0,13.0,13.0,4.0,6.0,17.0,9.0,10.0,13.0,0.0,7.0,2.0,13.0,6.0,11.0,2.0,5.0,9.0,10.0,33.0,22.0,5.0,0.0,13.0,3.0,2.0,12.0,15.0,7.0,2.0,5.0,0.0,3.0
109,"(2, 55)",2,55,41.0,2.0,4.0,8.0,3.0,4.0,1.0,0.0,0.0,4.0,2.0,7.0,1.0,2.0,12.0,7.0,2.0,6.0,7.0,1.0,6.0,4.0,5.0,86.0,10.0,99.0,8.0,8.0,0.0,1.0,9.0,7.0,4.0,2.0
110,"(2, 57)",2,57,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,"(2, 59)",2,59,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,"(2, 62)",2,62,21.0,10.0,9.0,3.0,1.0,9.0,5.0,9.0,6.0,9.0,5.0,12.0,6.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
113,"(2, 63)",2,63,18.0,5.0,4.0,1.0,3.0,20.0,14.0,18.0,2.0,6.0,10.0,19.0,12.0,9.0,19.0,7.0,8.0,13.0,8.0,18.0,31.0,26.0,29.0,49.0,19.0,37.0,20.0,17.0,25.0,22.0,28.0,27.0,37.0,22.0
114,"(2, 64)",2,64,11.0,5.0,2.0,3.0,2.0,4.0,5.0,3.0,1.0,5.0,1.0,10.0,13.0,2.0,10.0,4.0,2.0,1.0,10.0,17.0,17.0,17.0,15.0,41.0,24.0,20.0,9.0,14.0,6.0,13.0,10.0,14.0,10.0,10.0
115,"(2, 65)",2,65,8.0,7.0,5.0,1.0,4.0,4.0,7.0,5.0,2.0,3.0,2.0,13.0,7.0,3.0,11.0,5.0,4.0,10.0,4.0,5.0,6.0,10.0,14.0,20.0,18.0,13.0,8.0,9.0,7.0,3.0,12.0,14.0,15.0,6.0
116,"(2, 67)",2,67,28.0,6.0,16.0,7.0,2.0,6.0,2.0,2.0,0.0,5.0,1.0,10.0,7.0,1.0,16.0,10.0,10.0,9.0,4.0,12.0,6.0,10.0,9.0,15.0,3.0,2.0,4.0,5.0,7.0,2.0,4.0,2.0,2.0,3.0
117,"(2, 70)",2,70,8.0,2.0,1.0,1.0,5.0,5.0,13.0,3.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,6.0,12.0,3.0,5.0,9.0,18.0,45.0,23.0,7.0,17.0,15.0,32.0,28.0,31.0,14.0,11.0,19.0
118,"(2, 72)",2,72,8.0,2.0,2.0,6.0,1.0,3.0,1.0,4.0,2.0,2.0,15.0,36.0,11.0,12.0,13.0,12.0,15.0,14.0,12.0,18.0,14.0,15.0,29.0,42.0,31.0,22.0,14.0,19.0,12.0,13.0,13.0,17.0,13.0,9.0
119,"(2, 73)",2,73,7.0,10.0,9.0,10.0,16.0,15.0,7.0,3.0,7.0,8.0,3.0,3.0,4.0,4.0,3.0,1.0,4.0,2.0,4.0,5.0,7.0,4.0,3.0,0.0,1.0,10.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0
120,"(2, 75)",2,75,54.0,22.0,30.0,22.0,27.0,22.0,29.0,21.0,20.0,13.0,25.0,19.0,20.0,16.0,19.0,16.0,12.0,7.0,8.0,11.0,6.0,8.0,9.0,9.0,6.0,9.0,7.0,5.0,9.0,6.0,6.0,3.0,11.0,5.0
121,"(2, 77)",2,77,27.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,"(2, 79)",2,79,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,15.0,26.0,16.0,27.0,32.0,18.0,10.0,12.0,9.0,10.0,9.0,8.0,4.0,8.0,7.0
123,"(2, 82)",2,82,22.0,2.0,10.0,10.0,8.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,"(2, 83)",2,83,10.0,1.0,1.0,4.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0
125,"(3, 2)",3,2,15.0,6.0,3.0,8.0,5.0,3.0,11.0,4.0,6.0,5.0,4.0,16.0,13.0,9.0,4.0,1.0,0.0,0.0,7.0,3.0,10.0,6.0,12.0,11.0,9.0,5.0,9.0,1.0,6.0,3.0,1.0,3.0,1.0,0.0
126,"(3, 3)",3,3,4.0,5.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,7.0,5.0,21.0,12.0,18.0,10.0,3.0,8.0,7.0,18.0,8.0,29.0,16.0,18.0,28.0,19.0,13.0,14.0,7.0,11.0,9.0,8.0,14.0,16.0,17.0
127,"(3, 4)",3,4,2.0,2.0,0.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,"(3, 5)",3,5,5.0,5.0,5.0,4.0,5.0,5.0,6.0,1.0,1.0,2.0,3.0,6.0,9.0,4.0,4.0,0.0,10.0,3.0,5.0,1.0,5.0,1.0,1.0,4.0,3.0,0.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0
129,"(3, 6)",3,6,6.0,9.0,4.0,0.0,6.0,5.0,7.0,11.0,10.0,8.0,4.0,13.0,10.0,10.0,7.0,7.0,6.0,7.0,10.0,8.0,12.0,8.0,15.0,5.0,15.0,8.0,6.0,9.0,5.0,7.0,1.0,7.0,5.0,3.0
130,"(3, 11)",3,11,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,2.0,0.0,3.0,7.0,0.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
131,"(3, 14)",3,14,3.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,6.0,4.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
132,"(3, 15)",3,15,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,4.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
133,"(3, 19)",3,19,63.0,74.0,76.0,41.0,53.0,80.0,76.0,96.0,186.0,120.0,82.0,117.0,105.0,91.0,99.0,51.0,84.0,84.0,71.0,107.0,102.0,68.0,95.0,133.0,104.0,62.0,64.0,40.0,68.0,66.0,45.0,80.0,51.0,45.0
134,"(3, 21)",3,21,30.0,18.0,26.0,20.0,33.0,29.0,17.0,21.0,16.0,10.0,20.0,16.0,19.0,14.0,22.0,5.0,10.0,15.0,5.0,14.0,3.0,8.0,12.0,12.0,9.0,6.0,3.0,8.0,1.0,0.0,3.0,5.0,1.0,2.0
135,"(3, 22)",3,22,11.0,8.0,6.0,7.0,10.0,18.0,14.0,25.0,8.0,7.0,11.0,27.0,15.0,8.0,6.0,5.0,16.0,25.0,13.0,8.0,8.0,5.0,5.0,12.0,13.0,15.0,6.0,9.0,9.0,11.0,9.0,8.0,5.0,8.0
136,"(3, 23)",3,23,35.0,36.0,43.0,16.0,36.0,34.0,37.0,75.0,124.0,86.0,91.0,126.0,100.0,89.0,84.0,52.0,64.0,84.0,71.0,105.0,78.0,54.0,87.0,126.0,95.0,60.0,65.0,47.0,54.0,57.0,49.0,48.0,75.0,43.0
137,"(3, 25)",3,25,20.0,4.0,9.0,7.0,10.0,3.0,6.0,11.0,2.0,0.0,0.0,1.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,1.0,4.0,2.0,1.0,3.0,1.0,0.0,5.0,5.0,1.0,3.0,0.0
138,"(3, 28)",3,28,43.0,56.0,84.0,36.0,41.0,35.0,54.0,75.0,83.0,61.0,72.0,71.0,73.0,62.0,44.0,52.0,58.0,78.0,40.0,43.0,74.0,24.0,80.0,82.0,66.0,37.0,27.0,33.0,36.0,27.0,24.0,25.0,16.0,42.0
139,"(3, 29)",3,29,1.0,0.0,1.0,6.0,7.0,9.0,2.0,6.0,5.0,4.0,26.0,5.0,4.0,2.0,6.0,4.0,13.0,3.0,2.0,1.0,15.0,6.0,9.0,4.0,3.0,1.0,5.0,1.0,8.0,1.0,2.0,0.0,3.0,1.0
140,"(3, 30)",3,30,202.0,166.0,267.0,147.0,172.0,155.0,149.0,180.0,224.0,145.0,202.0,167.0,144.0,142.0,167.0,110.0,102.0,122.0,118.0,127.0,131.0,145.0,138.0,92.0,124.0,100.0,94.0,210.0,75.0,85.0,74.0,55.0,171.0,77.0
141,"(3, 33)",3,33,1.0,0.0,3.0,1.0,2.0,2.0,4.0,4.0,4.0,6.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,6.0,7.0,3.0,4.0,2.0,1.0,1.0,0.0,8.0,6.0,8.0,7.0,6.0,6.0,6.0,2.0,5.0
142,"(3, 35)",3,35,2.0,1.0,2.0,2.0,2.0,2.0,5.0,4.0,3.0,2.0,6.0,8.0,12.0,23.0,17.0,7.0,10.0,11.0,11.0,11.0,6.0,8.0,12.0,40.0,30.0,15.0,21.0,18.0,13.0,13.0,19.0,17.0,16.0,18.0
143,"(3, 37)",3,37,18.0,28.0,29.0,24.0,26.0,29.0,27.0,40.0,17.0,40.0,45.0,59.0,42.0,25.0,53.0,43.0,39.0,44.0,33.0,26.0,37.0,24.0,17.0,40.0,24.0,29.0,35.0,28.0,61.0,42.0,16.0,26.0,13.0,32.0
144,"(3, 38)",3,38,5.0,5.0,7.0,4.0,6.0,2.0,3.0,4.0,5.0,3.0,6.0,7.0,12.0,8.0,3.0,11.0,14.0,4.0,2.0,3.0,4.0,11.0,3.0,9.0,13.0,3.0,2.0,4.0,0.0,5.0,-1.0,4.0,6.0,5.0
145,"(3, 40)",3,40,176.0,165.0,201.0,160.0,136.0,121.0,82.0,104.0,121.0,114.0,141.0,171.0,137.0,132.0,126.0,125.0,105.0,106.0,116.0,109.0,90.0,74.0,135.0,122.0,102.0,94.0,85.0,62.0,53.0,94.0,41.0,64.0,41.0,77.0
146,"(3, 41)",3,41,14.0,13.0,12.0,9.0,3.0,5.0,1.0,4.0,5.0,2.0,4.0,7.0,5.0,9.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,7.0,10.0,7.0,2.0,6.0,5.0,8.0,5.0,2.0,2.0,2.0,4.0
147,"(3, 55)",3,55,77.0,116.0,88.0,90.0,87.0,124.0,94.0,126.0,117.0,89.0,114.0,106.0,107.0,79.0,94.0,92.0,75.0,87.0,72.0,110.0,51.0,71.0,76.0,126.0,89.0,78.0,89.0,63.0,55.0,54.0,48.0,64.0,37.0,38.0
148,"(3, 58)",3,58,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
149,"(3, 60)",3,60,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,"(3, 62)",3,62,5.0,5.0,11.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,3.0,5.0,5.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
151,"(3, 63)",3,63,3.0,4.0,9.0,4.0,2.0,18.0,12.0,12.0,1.0,10.0,7.0,20.0,9.0,11.0,17.0,16.0,10.0,5.0,23.0,13.0,13.0,18.0,20.0,32.0,9.0,12.0,17.0,14.0,16.0,18.0,11.0,16.0,12.0,18.0
152,"(3, 64)",3,64,1.0,2.0,1.0,6.0,3.0,2.0,2.0,5.0,0.0,4.0,7.0,13.0,8.0,4.0,6.0,0.0,5.0,8.0,4.0,13.0,9.0,7.0,7.0,11.0,14.0,7.0,9.0,4.0,4.0,1.0,2.0,7.0,5.0,6.0
153,"(3, 65)",3,65,3.0,13.0,9.0,5.0,6.0,12.0,15.0,5.0,7.0,6.0,12.0,7.0,6.0,2.0,11.0,4.0,10.0,12.0,12.0,8.0,6.0,6.0,10.0,21.0,9.0,22.0,11.0,9.0,10.0,6.0,8.0,15.0,18.0,8.0
154,"(3, 67)",3,67,1.0,1.0,13.0,5.0,0.0,3.0,5.0,2.0,3.0,0.0,3.0,5.0,2.0,5.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0
155,"(3, 70)",3,70,7.0,12.0,14.0,10.0,4.0,10.0,3.0,3.0,1.0,3.0,8.0,15.0,10.0,5.0,7.0,4.0,1.0,2.0,1.0,0.0,0.0,3.0,14.0,15.0,10.0,7.0,10.0,8.0,20.0,12.0,5.0,19.0,6.0,9.0
156,"(3, 72)",3,72,1.0,1.0,7.0,6.0,7.0,5.0,9.0,7.0,2.0,7.0,12.0,13.0,15.0,19.0,30.0,12.0,28.0,18.0,9.0,21.0,8.0,9.0,22.0,24.0,19.0,11.0,16.0,8.0,8.0,12.0,13.0,21.0,10.0,6.0
157,"(3, 73)",3,73,1.0,3.0,6.0,2.0,1.0,2.0,4.0,1.0,4.0,8.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
158,"(3, 75)",3,75,5.0,11.0,10.0,6.0,4.0,5.0,2.0,8.0,7.0,5.0,7.0,5.0,9.0,3.0,3.0,2.0,5.0,9.0,4.0,3.0,4.0,5.0,5.0,5.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,4.0
159,"(4, 2)",4,2,22.0,15.0,18.0,2.0,6.0,8.0,10.0,6.0,9.0,13.0,17.0,30.0,22.0,9.0,10.0,16.0,3.0,9.0,14.0,7.0,9.0,7.0,6.0,12.0,9.0,2.0,1.0,2.0,2.0,0.0,4.0,2.0,4.0,3.0
160,"(4, 3)",4,3,7.0,10.0,6.0,1.0,3.0,4.0,6.0,9.0,6.0,8.0,6.0,35.0,13.0,12.0,5.0,8.0,10.0,10.0,5.0,11.0,8.0,12.0,12.0,26.0,26.0,6.0,10.0,8.0,11.0,6.0,3.0,12.0,9.0,9.0
161,"(4, 4)",4,4,18.0,18.0,19.0,0.0,1.0,4.0,11.0,5.0,2.0,7.0,1.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,"(4, 5)",4,5,16.0,7.0,5.0,0.0,7.0,3.0,9.0,7.0,7.0,6.0,8.0,15.0,4.0,8.0,1.0,13.0,5.0,3.0,2.0,4.0,4.0,1.0,1.0,9.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0
163,"(4, 6)",4,6,18.0,19.0,7.0,4.0,9.0,18.0,10.0,24.0,14.0,14.0,14.0,16.0,20.0,10.0,5.0,7.0,8.0,8.0,10.0,14.0,5.0,12.0,10.0,12.0,6.0,12.0,4.0,3.0,4.0,0.0,6.0,10.0,3.0,1.0
164,"(4, 11)",4,11,6.0,5.0,6.0,1.0,5.0,8.0,7.0,6.0,4.0,5.0,3.0,11.0,6.0,1.0,9.0,3.0,2.0,5.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
165,"(4, 13)",4,13,4.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,"(4, 14)",4,14,4.0,2.0,1.0,0.0,5.0,0.0,4.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,6.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
167,"(4, 15)",4,15,4.0,10.0,3.0,0.0,2.0,9.0,5.0,9.0,6.0,3.0,4.0,7.0,10.0,1.0,4.0,2.0,5.0,2.0,2.0,3.0,2.0,3.0,3.0,6.0,4.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
168,"(4, 19)",4,19,122.0,133.0,152.0,22.0,109.0,193.0,111.0,169.0,208.0,191.0,88.0,214.0,125.0,104.0,109.0,63.0,76.0,69.0,57.0,87.0,64.0,51.0,64.0,128.0,54.0,63.0,41.0,30.0,55.0,32.0,45.0,90.0,53.0,34.0
169,"(4, 21)",4,21,67.0,76.0,77.0,4.0,40.0,57.0,41.0,43.0,15.0,16.0,10.0,41.0,14.0,4.0,12.0,7.0,9.0,15.0,14.0,13.0,4.0,5.0,6.0,21.0,8.0,11.0,12.0,3.0,4.0,4.0,4.0,9.0,1.0,3.0
170,"(4, 22)",4,22,21.0,15.0,2.0,0.0,12.0,14.0,24.0,14.0,9.0,8.0,7.0,20.0,10.0,9.0,4.0,9.0,5.0,12.0,15.0,13.0,3.0,5.0,9.0,20.0,10.0,11.0,5.0,7.0,5.0,9.0,8.0,6.0,8.0,4.0
171,"(4, 23)",4,23,59.0,103.0,108.0,12.0,87.0,78.0,74.0,131.0,142.0,102.0,112.0,143.0,124.0,127.0,80.0,71.0,88.0,84.0,79.0,80.0,73.0,52.0,89.0,195.0,78.0,67.0,62.0,37.0,40.0,43.0,39.0,68.0,52.0,43.0
172,"(4, 25)",4,25,13.0,1.0,1.0,1.0,3.0,6.0,2.0,9.0,2.0,1.0,4.0,23.0,13.0,12.0,10.0,12.0,7.0,7.0,5.0,13.0,5.0,17.0,12.0,9.0,13.0,22.0,15.0,7.0,4.0,1.0,2.0,12.0,2.0,1.0
173,"(4, 28)",4,28,141.0,174.0,224.0,28.0,90.0,81.0,96.0,151.0,154.0,152.0,178.0,160.0,111.0,109.0,73.0,132.0,120.0,119.0,93.0,132.0,114.0,59.0,159.0,127.0,68.0,56.0,55.0,28.0,75.0,38.0,35.0,35.0,24.0,49.0
174,"(4, 29)",4,29,3.0,8.0,8.0,1.0,5.0,11.0,4.0,9.0,19.0,2.0,30.0,2.0,6.0,1.0,2.0,9.0,16.0,3.0,1.0,2.0,11.0,2.0,10.0,8.0,1.0,2.0,0.0,6.0,10.0,0.0,2.0,0.0,1.0,1.0
175,"(4, 30)",4,30,570.0,514.0,554.0,62.0,309.0,331.0,296.0,341.0,345.0,356.0,360.0,469.0,282.0,301.0,252.0,192.0,275.0,237.0,214.0,247.0,248.0,243.0,239.0,262.0,202.0,165.0,136.0,233.0,163.0,147.0,139.0,139.0,98.0,108.0
176,"(4, 33)",4,33,3.0,7.0,7.0,0.0,8.0,13.0,12.0,14.0,7.0,5.0,10.0,8.0,5.0,10.0,12.0,5.0,13.0,10.0,7.0,1.0,4.0,1.0,0.0,5.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,0.0,3.0,2.0
177,"(4, 35)",4,35,12.0,7.0,10.0,1.0,6.0,11.0,8.0,10.0,12.0,3.0,5.0,28.0,19.0,19.0,17.0,9.0,23.0,12.0,19.0,12.0,20.0,21.0,18.0,29.0,25.0,16.0,15.0,6.0,20.0,10.0,10.0,8.0,5.0,8.0
178,"(4, 37)",4,37,44.0,39.0,56.0,8.0,32.0,31.0,38.0,57.0,37.0,56.0,67.0,68.0,50.0,59.0,38.0,62.0,46.0,38.0,48.0,35.0,28.0,24.0,21.0,45.0,49.0,23.0,49.0,50.0,22.0,47.0,28.0,37.0,17.0,30.0
179,"(4, 38)",4,38,28.0,34.0,17.0,2.0,11.0,14.0,11.0,16.0,17.0,26.0,16.0,33.0,22.0,8.0,19.0,18.0,14.0,9.0,10.0,17.0,11.0,14.0,12.0,24.0,12.0,14.0,20.0,18.0,10.0,8.0,22.0,9.0,15.0,7.0
180,"(4, 40)",4,40,371.0,309.0,300.0,41.0,157.0,203.0,203.0,244.0,215.0,186.0,132.0,247.0,124.0,113.0,166.0,151.0,119.0,135.0,120.0,150.0,98.0,135.0,105.0,159.0,106.0,92.0,141.0,121.0,108.0,79.0,96.0,94.0,76.0,100.0
181,"(4, 41)",4,41,19.0,16.0,20.0,1.0,11.0,8.0,8.0,6.0,7.0,8.0,9.0,12.0,2.0,8.0,3.0,2.0,9.0,2.0,5.0,10.0,3.0,11.0,14.0,14.0,5.0,11.0,8.0,5.0,4.0,3.0,7.0,3.0,5.0,5.0
182,"(4, 43)",4,43,11.0,31.0,12.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
