item_name, item_id, item_category_id 
"""1C: Audiolibros, Rick T, Historias divertidas de miedo, Número 2, Almohada - paracaidista [PC, versión digital] "", 359,44 "
""" 1C: Audiolibros, Rick T, Historias divertidas de miedo, Número 3, Rata Zemfira - mutante [PC, Versión digital] "", 360,44 "
""" 1C: Audiolibros Rick T, Ridiculous Laughs, Volumen 4 , Desapariciones misteriosas [PC, Digital] "", 361,44"
"""1C: Audiolibros, Robert Louis Stevenson, Black Arrow [PC, Digital]"", 362,44 "
"""1C: Audiolibros, Rodin I, Cómo comunicarse con la gente para ganar siempre"", 363,45 "
"""1C: Audiolibros, Rom N, Quiero hablar maravillosamente! Técnicas de comunicación [PC, versión digital] "", 364,44 "
1C: Audiolibros, Romanov P,S, Cuento árabe, 365,45 
1C: Audiolibros, Ruslan y Ludmila, Los cuentos de A,S, Pushkin (Digipack), 366,45 
1C: Audiolibros, Cuentos rusos, Por magia, Vasilisa la Bella, (Joya), 367,45 
"""1C: Audiolibros, ¡Feliz Año Nuevo! Cuentos de hadas, poemas, acertijos + Imán de Año Nuevo (Joya)"", 368,45 "
1C: Audiolibros, Saltykov-Shchedrin M,E, Lord Golovlevs (Joya), 369,45 
1C: Audiolibros, Saltykov-Shchedrin M,E, Cuentos de hadas, Lanzamiento 3,370,45
1C: Audiolibros, Los cuentos de hadas más bellos (Digipack), 371,45 
1C: Audiolibros, Colección de cuentos de hadas en inglés para niños y adultos (Jewel), 372,45 
1C: Audiolibros, Los viajes de Swift D, Gulliver, 373,45 
"""1C: Audiolibros, Simbad el marinero [PC, versión digital]"", 374,44 "
1C: Audiolibros, Tales of 1001 Nights (Jewel), 375,45 
1C: Audiolibros, Cuentos de Santa Claus + Imán de Año Nuevo (Joya), 376,45 
1C: Audiolibros, Cuentos del tío Remus, 377,45 
"""1C: Audiolibros, ¡Dulces sueños para ti, chico! (Joya)"", 378,45 "
1C: Audiolibros, Soloviev S,M, El reinado de Peter I Alekseevich, 1703-1725 [versión digital], 379,44 
1C: Audiolibros, ¡Buenas noches! Cuentos de hadas para los más pequeños, 380,45 
1C: Audiolibros, Anciana Izergil [Versión digital], 381,44
1C: Audiolibros, Stevenson R,L, La extraña historia del Dr, Jekyll y Mr, Hyde (Jewel), 382,45 
"""1C: Audiolibros, Stoker Bram,"" Count Dracula ""[PC, Digital]"", 383,44 "
1C: Audiolibros, Twain M, Las aventuras de Huckleberry Finn, 384,45 
1C: Audiolibros, Twain M, Las aventuras de Tom Sawyer, 385,45 
1C: Audiolibros, Twain M, Prince y el mendigo, 386,45 
1C: Audiolibros, Tolstoi A,K, Cuentos, Reunión en 300 años, Ghoul (Joya), 387,45 
1C: Audiolibros, Tolstoi A,N, Las aventuras de Pinocho, Cuento de hadas (Joya), 388,45 
1C: Audiolibros, Tolstoy L,N, Anna Karenina, Rendimiento de audio, Teatro de Arte de Moscú de la URSS (Digipack), 389,45 
1C: Audiolibros, Tolstoy L,N, Para niños, 390,45 
1C: Audiolibros, Turgenev I,Notas de un cazador (joya), 391,45
1C: Audiolibros, Turgenev I,S, Padres e hijos (Digipack), 392,45 
1C: Audiolibros, Lecciones de comunicación empresarial, Curso de audio efectivo (Jewel), 393,45 
1C: Audiolibros, Lecciones de comunicación empresarial, Curso de audio efectivo [versión digital], 394,44 
"""1C: Audiolibros, FM Dostoievski, Los hermanos Karamazov [PC, versión digital]"", 395,44 "
"""1C: Audiolibros, Flaubert Gustave, Madame Bovary [PC, versión digital]"", 396,44 "
"""1C : Audiolibros, Lector de literatura, 6º grado "", 397,45 "
1C: Audiolibros, Lector de literatura, Grado 5 (caja de DVD), 398,45 
1C: Audiolibros, Lector de literatura, Grado 7 (caja de DVD), 399,45 
1C: Audiolibros, Tsvetaeva M, Poems [Versión digital], 400,44 
1C: Audiolibros, Charles Dickens, David Copperfield (Joya), 401,45
"""1C: Audiolibros, Charskaya L, A, Tales of the Blue Fairy [PC, versión digital]"", 402,44 "
1C: Audiolibros, Chernysheva Z, Arrasado por la guerra, La noche es luminosa, Romance a dos voces [versión digital], 403,44 
1C: Audiolibros, Chernysheva Z, Arrasado por la guerra, Autumn intermezz [Versión digital], 404,44 
1C: Audiolibros, A,P, Chejov Cherry Orchard (Jewel), 405,45 
1C: Audiolibros, A,P, Chejov Historias (Digipack), 406,45 
1C: Audiolibros, ¡Leemos y cantamos en inglés! Canciones y poemas para niños (Jewel), 407,45 
1C: Audiolibros, Wonderful Tales (Digipack), 408,45 
1C: Audiolibros, Chukovsky K, Doctor Aibolit (Joya), 409,45 
1C: Audiolibros, Chukovsky K,I, Moidodyr y otros cuentos (Digipack), 410,45 
1C: Audiolibros, Charlotte Bronte, Jen Eyre (Digipack), 411,45
"""1C: Audiolibros, Charlotte Bronte, Jen Eyre [PC, versión digital]"", 412,44 "
1C: Audiolibros, Shahidzhanyan V,V, Aprender a hablar en público (Jewel), 413,45 
1C: Audiolibros, ESTO, Hoffman, El Cascanueces (Joya), 414,45 
"""1C: Audiolibros, Edgar Poe, Derrocamiento en Maelstrom, [PC, Digital]"", 415,44 "
1C: Audiolibros, Colección de cuentos divertidos para niños [Versión digital], 416,44 
1C: Teatro de audio, AI, Kuprin, Favoritos (DVD-Digipack), 417,45 
1C: Teatro de audio, UN, Ostrovsky, Bosque (Joya), 418,45 
"""1C: Teatro de audio, AS Pushkin, Cuentos de hadas, Poema"" Ruslan y Lyudmila "", (Digipack)"", 419,45 "
1C: Teatro de audio, Wagner N,P, Tales of the Cat-Purlyka [versión digital], 420,44 
1C: Audio teatro, Gogol N,V, Dead Souls (DVD-Digipack), 421,45
1C: Teatro de audio, Gogol N,V, Dead Souls [versión digital], 422,44 
1C: Teatro de audio, Gofman E,T,A, Cascanueces (con V, Gaft) (Digipack), 423,45 
1C: Audio teatro, Griboyedov A,S, Ay de Wit (performance) (Jewel), 424,45 
1C: Audio teatro, Gustave Flaubert, Madame Bovary (Digipack), 425,45 
1C: Audio teatro, J, Verne, En busca de un meteoro (Digipack), 426,45 
1C: Teatro de audio, Johann Strauss, Gypsy Baron (Joya), 427,45 
1C: Audio teatro, Historias sobre valientes e ingeniosos, Colección de representaciones de audio para niños (Digipack), 428,45 
1C: Teatro de audio, Colección de interpretaciones de audio basadas en las obras de A,P, Chéjov, (DVD-Digipack), 429,45 
1C: Teatro de audio, Colección de cuentos de hadas de A, Usachev (Digipack), 430,45 
1C: Audio teatro, Colección de cuentos de hadas de V, Hauf, (Digipack), 431,45
1C: Teatro de audio, Colección de cuentos de hadas de Saltykov-Shchedrin interpretados por E, Vesnik, (DVD-Digipack), 432,45 
1C: Teatro de audio, Colección de cuentos de hadas de 
Ch, Perrault (Digipack), 433,45 1C: Audio teatro, Colección de cuentos de hadas de C, Perrault [Versión digital], 434,44 
1C: Audio teatro, Lagin L, Old Man Hottabych (protagonizada por A, Dzhigarkhanyan) (Digipack), 435,45 
1C: Teatro de audio, Lermontov M,Yu, Hero of Our Time (DVD-digipack), 436,45 
1C: Audio teatro, Lermontov M,Yu, Un héroe de nuestro tiempo [Versión digital], 437,44 
1C: Audio teatro, Las mejores obras de escritores rusos, Acerca del amor (DVD-Digipack), 438,45 
1C: Teatro de audio, Los mejores cuentos de los grandes narradores (Digipack), 439,45 
1C: Audio teatro, M,Yu, Lermontov, Mascarada Digipack, 440,45
1C: Teatro de audio, Maestros de la sátira rusa del siglo XIX, Interpretaciones de audio basadas en las obras, (Digipack), 441,45 
1C: Teatro de audio, Moliere J, Tartuffe (Jewel), 442,45 
1C: Audio teatro, Cuentos sabios, Actuaciones de audio para niños, (Digipack), 443,45 
1C: Teatro de audio, Oleg Kurguzov, Cuentos y cuentos para niños (Digipack), 444,45 
1C: Audio teatro, Acertijos útiles, (Digipack), 445,45 
1C: Teatro de audio, Pushkin A,S, Boris Godunov [Versión digital], 446,44 
1C: Audio teatro, Pushkin A,S, Toma (con V, Gaft) [Versión digital], 447,44 
1C: Teatro de audio, Pushkin A,S, Eugene Onegin (con V, Gaft) (Digipack), 448,45 
1C: Audio teatro, Escritores rusos de finales del siglo XIX y principios del XX, (DVD-Digipack), 449,45
1C: Teatro de audio, Cuentos de hadas de Evgeny Schwartz, Espectáculos de audio para niños (Digipack), 450,45 
1C: Teatro de audio, Tales of the Cat-Murlyki (Jewel), 451,45 
"""1C: Teatro de audio, Cuentos para adultos"" Acerca de las esposas ""[PC, versión digital]"", 452,44 "
1C: Teatro de audio, Cuentos de hadas para princesas (Digipack), 453,45 
1C: Audio teatro, Cuentos para chicos (Digipack), 454,45 
1C: Audio teatro, Cuentos de hadas para niños [Versión digital], 455,44 
1C: Audio teatro, Cuentos de hadas e historias de diferentes rincones de la tierra (DVD-Digipack), 456,45 
1C: Audio teatro, Buenos cuentos viejos, Espectáculos de audio para niños (Digipack), 457,45 
"1C: Teatro de audio, L, Tolstoy ""The Kreutzer Sonata"" (obra de radio) (Joya), 458,45 "
1C: Teatro de audio, William Shakespeare, La comedia de los errores (Digipack), 459,45
1C: Teatro de audio, F,M, Dostoievski, Hermanos Karamazov (Joya), 460,45 
1C: Audio teatro, F,M, Dostoievski, Imbécil, (Digipack), 461,45 
1C: Teatro de audio, Lector de literatura, 1 clase, Digipack, 462,45 
1C: Teatro de audio, A,P, Chejov Duelo [versión digital], 463,44 
1C: Bibl, desarrollador, Desarrollo de reportes complejos en 1C: Enterprise, 8, Syst, comp, datos, 2a ed, (+ CD), 464,49 
1C: Curso de negocios, Análisis de estados financieros, Planificación financiera y presupuestación, 465,77 
1C: Curso de negocios, Cómo iniciar y desarrollar su propio negocio, 466,77 
1C: Curso de negocios, Protección laboral en la pequeña empresa, 467,77 
1C: Curso de empresa, Negociaciones sin perdedores, 468,77 
1C: Curso empresarial, Ventas máximas !, 469,77
"""1C: Constructor biológico 1,5 [PC, versión digital]"", 470,78 "
1C: Contabilidad 8 (rev, 3,0) de un vistazo, Ed 4, Gartvich A,, 471,49 
1C: Contabilidad 8 (rev, 3,0) de un vistazo, Ed 5, Gartvich A,, 472,49 
1C: Contabilidad 8 (rev, 3,0) de un vistazo, Izd 6, Gartvich A,, 473,49 
"""1C: Contabilidad 8 CORP: contabilidad en la organización matriz, Vlasova MA, Kharitonov SA"", 474,49 "
1C: Contabilidad 8 PROF para 5 usuarios, Suministro para distribución minorista (USB), 475,73 
1C: Contabilidad 8 PROF para 5 usuarios, Suministro para distribución minorista,, 476,73 
1C: Contabilidad 8 PROF, Suministro para distribución minorista (USB), 477,73 
1C: Contabilidad 8 PROF, Suministro para distribución minorista,, 478,73 
1C: Contabilidad 8 para principiantes, S,A, Kharitonov, 479,49
1C: Contabilidad 8 en vista completa (edición 6) [versión digital], 480,54 
1C: Contabilidad 8 en vista completa , Ed 3, Gartvich A, (revisado por 2,0), 481,49 
1C: Contabilidad 8, Versión básica, 482,73 
1C: Contabilidad 8, Versión básica + MS Office SBB, 483,73 
1C: Contabilidad 8, Versión educativa, Edición 6,, 484,73 
1C: Contabilidad 8, Versión de formación, Edición 7,, 485,73 
1C: Contabilidad 8, Versión de formación, Edición 8,, 486,73 
1C: Escuela superior, Álgebra lineal y geometría analítica, 487,77 
"""1C: Escuela de posgrado, Álgebra lineal y geometría analítica [PC, Versión digital]"", 488,78 "
1C: Escuela de posgrado, Análisis matemático, 489,77 
"""1C: Escuela superior, Análisis matemático [PC, versión digital]"", 490,78 "
1C: Dinero 8,491,73
"""1C: Money 8 versión electrónica [PC, versión digital]"", 492,76 "
1C: flujo de documentos, 200 preguntas y respuestas [versión digital], 493,54 
"""1C: Circulación de documentos, 200 preguntas y respuestas, Lushnikov V,V,, Bondarev A,V,"", 494,49 "
"""1C: Psicodiagnóstico preescolar [PC, versión digital]"", 495,76 "
1C: Gestión de sueldos y personal 8 Versión básica,, 496,73 
1C: Gestión de sueldos y personal 8, Primeros pasos [Versión digital], 497,54 
1C: Gestión de sueldos y personal 8, Primeros pasos, M,E, Medvedeva (+ CD), 498,49 
"""1C: Colección de juguetes"" ""Lock On: avión de combate moderno"" """" "", 499,30 "
""" 1C: Colección de juguetes """" Battle for Britain 2: Wings of Victory """" DVD "", 500,30 "
"""1C:"
"""1C: colección de juguetes"" ""Brigade E5: New Alliance"" ""(versión Steam) [PC, versión digital]"", 502,31 "
"""1C: colección de juguetes"" ""Behind Enemy Lines 2"" ""[PC, versión digital]"", 503,31 "
"""1C: Colección de juguetes"" ""Behind Enemy Lines"" ""(versión Steam) [PC, versión digital]"", 504,31 "
"""1C: Colección de juguetes"" ""Behind Enemy Lines: Saboteurs 2"" ""[PC, versión digital]"" , 505,31 "
"""1C: Colección de juguetes"" ""Behind Enemy Lines: Saboteurs"" ""[PC, Versión digital]"", 506,31 "
"""1C: Colección de juguetes"" ""Vivisector, The Beast Within"" ""[PC, Versión digital]"", 507,31 "
"""1C : Colección de juguetes """" Luntik, Preparándose para la escuela """" [PC, Versión digital] "", 508,31 "
"""1C: Colección de juguetes"" ""Blood Magic: Time of Shadows"" ""[PC, versión digital]"", 509,31 "
"""1C: Colección de juguetes"" Madagascar """" "", 510,30"
"""1C: Colección de juguetes"" ""¡Bueno, espera! Número 3, Canción para una liebre"" ""[PC, versión digital]"", 511,31 "
"""1C: Colección de juguetes"" ""Rex y los magos"" ""[PC, versión digital] "", 512,31 "
""" 1C: Colección de juguetes ""Rex y la máquina del tiempo"" ""[PC, Digital]"", 513,31 "
"""1C: Colección de juguetes"" Rex y tesoros piratas """" [PC, Digital] "", 514, 31 "
""" 1C: Colección de juguetes """" Asistentes de mazmorras """" [PC, versión digital] "", 515,31 "
""" 1C: Colección de juguetes """" Death to Spies """" (versión Steam) [PC, versión digital] "", 516,31 "
""" 1C: Colección de juguetes "" ""Cuenta con Rex"" ""[PC, versión digital]"", 517,31 "
"""1C: Colección de juguetes Ascending the Throne (versión Steam) [PC, versión digital]"", 518,31 "
"""1C: Colección de juguetes"", ""Estás vacío"" ""[PC, versión digital]"", 519,31"
"""1C: Colección de juguetes, Alyosha Popovich y Tugarin Zmey [PC, versión digital]"", 520,31 "
"""1C: Colección de juguetes, Dobrynya Nikitich y Serpent Gorynych [PC, versión digital]"", 521,31 "
"""1C: Colección de juguetes, Mañana es la guerra: Factor K [PC, versión digital] "", 522,31 "
""" 1C: Laboratorio, Biología, grados 6-9, Respiración [PC, Versión digital] "", 523,78 "
""" 1C: Laboratorio, Secretos del tiempo y el espacio [PC, Versión digital] "", 524,78 "
""" 1C: Constructor matemático 5,5 + un conjunto de modelos interactivos [PC, versión digital] "", 525,78 "
""" 1C: Constructor matemático 5,5 [PC, versión digital] "", 526,78 "
1C: Constructor matemático 6,0 (DVD- Box), 527,77 
"""1C: Constructor matemático 6,0 [PC, versión digital]"", 528,78 "
1C:Mundo informático TeachPro 3ds max 6,529,77
1C: Mundo informático TeachPro MS Excel 2002,530,77 
1C: Mundo informático TeachPro Microsoft Windows Vista (DVD-Box), 531,77 
1C: Mundo informático TeachPro Gráficos y diseño por computadora en DVD, 532,77 
1C: Mundo informático Cursos de informática ,,, Formación básica en informática (DVD-Box), 533,77 
1C: Mundo informático Solo en el teclado, 534,77 
1C: Contribuyente 8,535,73 
"""1C: Contribuyente 8, Versión electrónica [PC, Versión digital]"", 536,76 "
"""1C: Obr,kol, Idioma ruso para niños Juego de simulación para niños junto con dar a luz [PC, versión digital] "", 537,78 "
""" 1C: Educación 5, Escuela [PC, versión digital] "", 538,78 "
""" 1C: Colección educativa, Escuela de alfabetización, Curso intensivo del Idioma ruso [PC, versión digital] "", 539,78"
"""1C: Colección didáctica, Escuela de alfabetización, Guía para alumnos más jóvenes [PC, versión digital]"", 540,78 "
1C: Colección didáctica , Deutsch Platinum DeLuxe, 541,77 
1C: Colección educativa, English Platinum DeLuxe, 542,77 
"""1C: Colección educativa, Inglés actual, Crucigramas, modismos y frases en inglés,verbs (Jewel)"", 543,77 "
1C: Colección educativa, Ingles hoy, Curso básico de autoaprendizaje (Joya), 544,77 
1C: Colección didáctica , Ingles hoy, Diccionario en línea de la lengua inglesa (Jewel), 545,77 
1C: Colección Educativa, Ingles hoy, Curso de conversación lingüística para el autoaprendizaje (Jewel), 546,77 
1C: Colección didáctica , Ingles hoy, Curso avanzado de autoaprendizaje (Jewel), 547,77
1C: Colección educativa, Español Platinum DeLuxe, 548,77 
1C: Colección educativa, Francais Platinum DeLuxe, 549,77 
1C: Colección educativa, Italiano Platinum, 550,77 
1C: Colección educativa, Italiano Platinum DeLuxe, 551,77 
1C: Colección educativa, Japanese Platinum DeLuxe, 552,77 
1C: Colección educativa, Poco inglés, Yo y mis amigos, Juegos y ejercicios para niños pequeños (Jewel), 553,77 
1C: Colección educativa, Poco inglés, Yo y mi casa, Juegos y ejercicios para niños pequeños (Jewel), 554,77 
1C: Colección educativa, Poco inglés, Yo y mi familia, Juegos y ejercicios para niños pequeños (Jewel), 555,77 
1C: Colección educativa, Oxford Platinum DeLuxe, 556,77
1C: Colección educativa, Idioma ruso con la computadora, El primer paso, Lengua rusa, 557,77 
"""1C: Colección educativa, Alfabeto, Juegos, ejercicios, dibujos animados para aprender el alfabeto DVD (Joya)"", 558,77 "
"""1C: Colección educativa, Álgebra, grados 7-11"", 559,77 "
1C: Colección educativa, Inglés para escolares en los grados 1-4, 560,77 
1C: Colección educativa, Inglés para escolares en los grados 5-9, 561,77 
"""1C: Colección educativa, ¿Inglés? ¡Fácil! Letras, números, primeras palabras (Joya)"", 562,77 "
"""1C: Colección educativa, ¿Inglés? Fácil! Letras, números, primeras palabras [PC , Digital ve "", 563,78 "
""" 1C: Colección educativa, ¿Inglés? ¡Fácilmente!"
1C: Colección educativa, ¿Inglés? ¡Fácil! Aprender a construir frases (Joya), 565,77 
1C: Colección educativa, Divertidas reglas de tráfico, Juegos educativos para niños (Joya), 566,77 
"""1C: Colección educativa, Lecciones divertidas de etiqueta infantil, Juega y aprende [PC, versión digital]"", 567,78 "
"""1C: Colección educativa, Colores mágicos para niñas [PC, versión digital]"" , 568,78 "
"""1C: Colección educativa, Colores mágicos para niños [PC, versión digital]"", 569,78 "
1C: Colección educativa, Colores mágicos, Animales divertidos (Joya), 570,77 
"""1C: Colección educativa, Simulador de casa, 1er grado, Lengua rusa, matemáticas (Joya)"", 571,77"
"""1C: Colección educativa, Simulador de casa, grado 1, Lengua rusa, matemáticas [PC, versión digital"", 572,78 "
"""1C: Colección educativa, Simulador de casa, grado 2, Lengua rusa, matemáticas (Joya)"", 573,77 "
"""1C: Educativo Simulador de casa, grado 5, Lengua rusa, matemáticas [PC, versión digital "", 574,78 "
""" 1C: Colección educativa, Simulador de casa, grado 6, Lengua rusa, matemáticas [PC, versión digital "", 575, 78 "
""" 1C: Educativo Simulador de casa, grado 2, Lengua rusa, matemáticas [PC, versión digital "", 576,78 "
""" 1C: Colección educativa, Simulador de casa, grado 3, Lengua rusa, matemáticas [PC, versión digital "", 577,78 "
""" 1C: Colección educativa, Simulador de casa, 4º grado,Idioma ruso, matemáticas [PC, versión digital "", 578,78"
"""1C: Colección didáctica, Unidades de medida de aprendizaje! Simulador interactivo [PC, versión digital"", 579,78 "
1C: Colección didáctica , Enciclopedia interactiva de matemáticas para escuela primaria (Jewel), 5 80,77 
"""1C: Colección educativa, Enciclopedia interactiva de matemáticas para escuela primaria [PC, dígitos"", 581,78 "
1C: Colección educativa, Enciclopedia interactiva del idioma ruso para la escuela primaria (Jewel), 582,77 
"""1C: Colección educativa, Enciclopedia interactiva del idioma ruso para la escuela primaria [PC,"", 583,78 "
"""1C: Colección educativa, Informática, grado 1 (Joya)"", 584,77 "
"""1C: Colección educativa, Informática, grado 1 [PC, versión digital] "", 585,78"
"""1C: Colección educativa, Informática, grado 2 (Joya)"", 586,77 "
